unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12254244,JD469912,2020-12-18 04:24:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2020,2020-12-30 03:39:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12405385,JE279491,2021-06-25 04:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2021,2021-07-02 03:40:59.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12326279,JE182282,2021-03-28 12:59:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2021,2021-04-04 03:40:30.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12603182,JF125920,2022-01-27 01:36:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12452004,JE336506,2021-08-13 07:35:00.000000 UTC,003XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1177246.0,1902333.0,2021,2021-08-20 03:41:02.000000 UTC,41.887338112,-87.624551258,"(41.887338112, -87.624551258)"
12544898,JE449774,2021-11-18 05:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176338.0,1901346.0,2021,2021-11-25 03:40:18.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12555574,JE462974,2021-12-01 05:38:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2021,2021-12-08 03:44:18.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12432736,JE312324,2021-07-23 12:03:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2021,2021-07-30 03:40:14.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
10669926,HZ421555,2016-09-05 03:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2016,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10778452,HZ544991,2016-12-08 02:30:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176875.0,1901295.0,2016,2018-02-10 03:50:01.000000 UTC,41.884498186,-87.625945086,"(41.884498186, -87.625945086)"
10809370,JA108586,2017-01-08 05:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2017-02-14 03:49:42.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10985449,JA311352,2017-06-17 05:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8985271,HW132780,2013-01-26 06:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2013,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
8956737,HW105791,2013-01-05 12:55:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8921329,HV593024,2012-12-07 02:26:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2012,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8939062,HV610539,2012-12-19 07:52:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2012,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
9866435,HX516581,2014-11-22 04:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2016-02-04 06:33:39.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9748552,HX398132,2014-08-22 02:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2014,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
9789587,HX439157,2014-09-22 07:38:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9794372,HX443119,2014-09-25 05:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11652909,JC221448,2019-04-12 10:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-04-19 04:10:08.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11767915,JC360998,2019-07-23 11:55:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2019,2019-07-30 03:41:26.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11687672,JC263771,2019-05-13 06:49:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2019,2019-05-20 04:18:59.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
11651074,JC219327,2019-04-10 03:28:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-04-17 04:21:11.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11913831,JC537365,2019-12-06 06:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-12-13 03:40:57.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11878032,JC493495,2019-10-31 02:54:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-11-07 03:42:24.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10834970,JA136824,2017-01-31 03:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2017-02-14 03:49:42.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10889859,JA200407,2017-03-25 05:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10853962,JA158681,2017-02-18 03:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11037563,JA371752,2017-07-31 06:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10898226,JA209760,2017-04-02 01:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2017,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11157021,JA522147,2017-11-22 06:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12427833,JE306818,2021-07-19 01:47:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900918.0,2021,2021-07-26 03:40:12.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12590566,JF110616,2022-01-12 01:06:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12472550,JE361537,2021-09-04 03:36:00.000000 UTC,002XX N DEARBORN ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,true,false,111,1,42,32,06,1175901.0,1901839.0,2021,2021-09-11 03:40:49.000000 UTC,41.886012928,-87.629505318,"(41.886012928, -87.629505318)"
12710948,JF256826,2022-05-25 02:04:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12686351,JF226708,2022-04-30 08:14:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12761120,JF317756,2022-07-14 06:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12643353,JF174819,2022-03-05 02:26:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,,,2022,2022-03-16 03:41:09.000000 UTC,,,
12692778,JF234663,2022-05-08 04:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12740575,JF292588,2022-06-24 04:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2022,2023-01-03 03:40:27.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
9209179,HW355280,2013-07-09 06:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10138345,HY327213,2015-07-04 01:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10068650,HY257182,2015-05-12 12:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9949696,HY138374,2015-02-03 02:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10051797,HY240880,2015-04-29 04:55:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,OTHER,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10203837,HY390803,2015-08-20 07:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2015,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
10191042,HY378671,2015-08-11 08:25:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2015-08-19 03:57:18.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11865169,JC477671,2019-10-10 02:27:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-10-23 03:40:12.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11830239,JC435624,2019-09-14 09:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2019,2019-09-21 04:00:42.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11821425,JC424977,2019-09-08 02:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-09-15 03:41:29.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11940909,JD102961,2019-12-30 01:27:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,,,2019,2020-01-06 04:32:49.000000 UTC,,,
11902441,JC523782,2019-11-25 11:07:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2019,2019-12-22 03:40:15.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12686314,JF226699,2022-05-01 03:32:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12695526,JF238087,2022-05-06 04:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2022,2023-01-03 03:40:27.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12726025,JF274375,2022-06-09 03:05:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2022,2023-01-03 03:40:27.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12702627,JF246967,2022-05-17 08:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,34,32,06,1176352.0,1900927.0,2022,2023-05-09 03:45:48.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12977022,JG145669,2023-02-08 06:48:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12985886,JG156249,2023-02-17 01:21:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12980797,JG149952,2023-02-12 11:40:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11084371,JA427401,2017-09-11 05:15:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11318433,JB267823,2018-05-17 04:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-05-24 03:56:11.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11241083,JB165864,2018-02-26 11:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,42,32,06,1176338.0,1901346.0,2018,2018-05-04 03:51:04.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11303797,JB248694,2018-05-03 05:45:00.000000 UTC,003XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1177245.0,1902400.0,2018,2018-05-10 03:48:24.000000 UTC,41.887521986,-87.624552898,"(41.887521986, -87.624552898)"
11395190,JB369217,2018-07-28 04:20:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2018,2018-08-04 03:58:12.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
9310874,HW455337,2013-09-17 10:00:00.000000 UTC,001XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,111,1,42,32,06,1175506.0,1901583.0,2013,2018-02-10 03:50:01.000000 UTC,41.88531933,-87.630963524,"(41.88531933, -87.630963524)"
9236114,HW383121,2013-07-28 05:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9434583,HW578218,2013-12-20 02:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9408191,HW551615,2013-11-28 10:50:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2013,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12153524,JD353098,2020-09-01 03:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-09-08 03:42:36.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12155529,JD354926,2020-08-31 04:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-09-07 03:42:44.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12175065,JD377354,2020-09-23 03:11:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-09-30 03:42:18.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12179656,JD383326,2020-09-29 02:30:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2020,2020-10-06 03:40:49.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12377648,JE244824,2021-05-27 09:32:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2021,2021-06-03 03:40:45.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
10363385,HY555196,2015-12-30 03:18:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10335188,HY526099,2015-12-05 04:17:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10351474,HY541989,2015-12-18 01:35:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2015,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8524128,HV201467,2012-03-17 08:55:00.000000 UTC,003XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1177248.0,1902266.0,2012,2018-02-10 03:50:01.000000 UTC,41.887154215,-87.624545946,"(41.887154215, -87.624545946)"
11331991,JB285779,2018-05-30 03:37:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-06-06 03:54:13.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11377204,JB345467,2018-07-11 04:05:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,1176338.0,1901346.0,2018,2018-07-18 03:56:28.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11581240,JC134625,2019-01-30 02:45:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2019,2019-02-06 04:11:49.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
11436044,JB421691,2018-09-04 11:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2018,2018-09-11 04:02:09.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11554033,JC101482,2019-01-02 08:08:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,true,false,111,1,42,32,06,1176338.0,1901346.0,2019,2019-01-10 03:16:50.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11578698,JC131534,2019-01-27 02:50:00.000000 UTC,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176582.0,1901291.0,2019,2019-02-03 04:01:10.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
13020485,JG196880,2023-03-22 12:52:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2023,2023-08-19 03:40:26.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12909634,JF494343,2022-11-30 12:35:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SPORTS ARENA / STADIUM,false,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13193801,JG404181,2023-08-30 02:41:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,1176352.0,1900927.0,2023,2023-09-07 03:43:29.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13101797,JG294895,2023-06-09 08:00:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,1176352.0,1900927.0,2023,2023-08-19 03:40:26.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9668936,HX318837,2014-06-25 06:45:00.000000 UTC,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2014,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
